Contract_No,Flag,upcoming_pdi_type,pdi_contracts_status,run_date
456416,FIF,"",PDI_Available_but_RO,2019-09-03
457840,FIF,"",PDI_Available_but_RO,2019-09-03
457991,FIF,null_pdi,PDI_not_Available,2019-09-03
458876,FIF,null_pdi,PDI_not_Available,2019-09-03
440977,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
450206,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456447,FIF,"",PDI_Available_but_RO,2019-09-03
456654,FIF,"",PDI_Available_but_RO,2019-09-03
457060,FIF,"",PDI_Available_but_RO,2019-09-03
458617,FIF,"",PDI_Available_but_RO,2019-09-03
458993,FIF,"",PDI_Available_but_RO,2019-09-03
457367,FIF,"",PDI_Available_but_RO,2019-09-03
313697,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
400328,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
432559,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
396095,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
446245,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
458167,FIF,null_pdi,PDI_not_Available,2019-09-03
213334,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
458923,FIF,"",PDI_Available_but_RO,2019-09-03
285591,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
401307,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
408699,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
347937,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
412012,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
436340,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
421817,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
443514,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
458986,FIF,"",PDI_Available_but_RO,2019-09-03
403767,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456419,FIF,null_pdi,PDI_not_Available,2019-09-03
456517,FIF,"",PDI_Available_but_RO,2019-09-03
123148,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
338391,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456691,FIF,"",PDI_Available_but_RO,2019-09-03
457152,FIF,"",PDI_Available_but_RO,2019-09-03
338930,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
312629,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
374264,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456889,FIF,"",PDI_Available_but_RO,2019-09-03
458422,FIF,null_pdi,PDI_not_Available,2019-09-03
299562,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
458420,FIF,null_pdi,PDI_not_Available,2019-09-03
459047,FIF,"",PDI_Available_but_RO,2019-09-03
334591,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
365819,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
444701,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
459057,FIF,"",PDI_Available_but_RO,2019-09-03
217770,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
340755,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
427637,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456417,FIF,"",PDI_Available_but_RO,2019-09-03
456927,FIF,"",PDI_Available_but_RO,2019-09-03
117528,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
142320,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
281469,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
388728,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
404097,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457566,FIF,null_pdi,PDI_not_Available,2019-09-03
259799,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
362069,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
431010,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456451,FIF,"",PDI_Available_but_RO,2019-09-03
456589,FIF,null_pdi,PDI_not_Available,2019-09-03
457091,FIF,"",PDI_Available_but_RO,2019-09-03
432555,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
435238,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
457151,FIF,"",PDI_Available_but_RO,2019-09-03
457610,FIF,"",PDI_Available_but_RO,2019-09-03
299509,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
392371,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458942,FIF,"",PDI_Available_but_RO,2019-09-03
424924,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
298700,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456611,FIF,"",PDI_Available_but_RO,2019-09-03
457867,FIF,"",PDI_Available_but_RO,2019-09-03
118253,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
284220,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
443215,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456895,FIF,null_pdi,PDI_not_Available,2019-09-03
459662,FIF,"",PDI_Available_but_RO,2019-09-03
460928,FIF,"",PDI_Available_but_RO,2019-09-03
298993,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457275,FIF,"",PDI_Available_but_RO,2019-09-03
457374,FIF,null_pdi,PDI_not_Available,2019-09-03
457873,FIF,null_pdi,PDI_not_Available,2019-09-03
458659,FIF,null_pdi,PDI_not_Available,2019-09-03
459044,FIF,"",PDI_Available_but_RO,2019-09-03
215616,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456751,FIF,"",PDI_Available_but_RO,2019-09-03
457105,FIF,"",PDI_Available_but_RO,2019-09-03
458554,FIF,"",PDI_Available_but_RO,2019-09-03
312890,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
343977,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456935,FIF,null_pdi,PDI_not_Available,2019-09-03
457487,FIF,"",PDI_Available_but_RO,2019-09-03
457907,FIF,"",PDI_Available_but_RO,2019-09-03
408961,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456905,FIF,null_pdi,PDI_not_Available,2019-09-03
458800,FIF,"",PDI_Available_but_RO,2019-09-03
456488,FIF,"",PDI_Available_but_RO,2019-09-03
456578,FIF,"",PDI_Available_but_RO,2019-09-03
460815,FIF,"",PDI_Available_but_RO,2019-09-03
175724,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
283311,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
292371,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
365572,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457368,FIF,"",PDI_Available_but_RO,2019-09-03
457407,FIF,"",PDI_Available_but_RO,2019-09-03
457917,FIF,"",PDI_Available_but_RO,2019-09-03
458076,FIF,"",PDI_Available_but_RO,2019-09-03
458407,FIF,"",PDI_Available_but_RO,2019-09-03
268975,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
291928,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
406612,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458615,FIF,"",PDI_Available_but_RO,2019-09-03
47594,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
324165,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457900,FIF,"",PDI_Available_but_RO,2019-09-03
228873,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
339888,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
420299,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
276501,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458625,FIF,null_pdi,PDI_not_Available,2019-09-03
410813,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
203571,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
317137,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
340004,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
367711,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456245,FIF,null_pdi,PDI_not_Available,2019-09-03
457983,FIF,"",PDI_Available_but_RO,2019-09-03
408128,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
460617,FIF,"",PDI_Available_but_RO,2019-09-03
434265,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
459186,FIF,"",PDI_Available_but_RO,2019-09-03
220187,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
285789,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458466,FIF,"",PDI_Available_but_RO,2019-09-03
458542,FIF,"",PDI_Available_but_RO,2019-09-03
398765,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
424670,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456527,FIF,"",PDI_Available_but_RO,2019-09-03
457052,FIF,"",PDI_Available_but_RO,2019-09-03
391667,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
442134,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
191122,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
306159,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
432977,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
195954,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
269909,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
305845,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
442893,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
455878,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457894,FIF,"",PDI_Available_but_RO,2019-09-03
458146,FIF,"",PDI_Available_but_RO,2019-09-03
458333,FIF,"",PDI_Available_but_RO,2019-09-03
456379,FIF,"",PDI_Available_but_RO,2019-09-03
349034,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458237,FIF,"",PDI_Available_but_RO,2019-09-03
458315,FIF,null_pdi,PDI_not_Available,2019-09-03
327921,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
408566,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456788,FIF,"",PDI_Available_but_RO,2019-09-03
457857,FIF,"",PDI_Available_but_RO,2019-09-03
458004,FIF,"",PDI_Available_but_RO,2019-09-03
458712,FIF,"",PDI_Available_but_RO,2019-09-03
458937,FIF,"",PDI_Available_but_RO,2019-09-03
363797,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458750,FIF,"",PDI_Available_but_RO,2019-09-03
451418,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
231539,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456526,FIF,"",PDI_Available_but_RO,2019-09-03
457366,FIF,"",PDI_Available_but_RO,2019-09-03
456382,FIF,"",PDI_Available_but_RO,2019-09-03
456900,FIF,"",PDI_Available_but_RO,2019-09-03
458385,FIF,"",PDI_Available_but_RO,2019-09-03
393823,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457316,FIF,"",PDI_Available_but_RO,2019-09-03
458275,FIF,"",PDI_Available_but_RO,2019-09-03
146818,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
237805,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
410067,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
424993,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
457722,FIF,"",PDI_Available_but_RO,2019-09-03
458034,FIF,"",PDI_Available_but_RO,2019-09-03
458343,FIF,null_pdi,PDI_not_Available,2019-09-03
277434,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
375704,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
433840,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458516,FIF,"",PDI_Available_but_RO,2019-09-03
458997,FIF,null_pdi,PDI_not_Available,2019-09-03
310236,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
385046,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456434,FIF,"",PDI_Available_but_RO,2019-09-03
269116,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
375295,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456233,FIF,"",PDI_Available_but_RO,2019-09-03
458830,FIF,"",PDI_Available_but_RO,2019-09-03
377775,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458703,FIF,null_pdi,PDI_not_Available,2019-09-03
307688,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
342730,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
433214,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456752,FIF,"",PDI_Available_but_RO,2019-09-03
139394,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
248812,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
175418,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
303131,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
414250,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
428843,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456518,FIF,"",PDI_Available_but_RO,2019-09-03
456936,FIF,"",PDI_Available_but_RO,2019-09-03
458833,FIF,"",PDI_Available_but_RO,2019-09-03
458930,FIF,"",PDI_Available_but_RO,2019-09-03
377964,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
416041,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457326,FIF,"",PDI_Available_but_RO,2019-09-03
457554,FIF,"",PDI_Available_but_RO,2019-09-03
457794,FIF,"",PDI_Available_but_RO,2019-09-03
458045,FIF,"",PDI_Available_but_RO,2019-09-03
458172,FIF,"",PDI_Available_but_RO,2019-09-03
458177,FIF,"",PDI_Available_but_RO,2019-09-03
458178,FIF,"",PDI_Available_but_RO,2019-09-03
458469,FIF,"",PDI_Available_but_RO,2019-09-03
321480,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
334460,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456512,FIF,"",PDI_Available_but_RO,2019-09-03
456886,FIF,"",PDI_Available_but_RO,2019-09-03
457862,FIF,"",PDI_Available_but_RO,2019-09-03
458049,FIF,"",PDI_Available_but_RO,2019-09-03
279832,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
397865,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
451402,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
451899,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457484,FIF,"",PDI_Available_but_RO,2019-09-03
457749,FIF,"",PDI_Available_but_RO,2019-09-03
458893,FIF,"",PDI_Available_but_RO,2019-09-03
454658,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457127,FIF,"",PDI_Available_but_RO,2019-09-03
459058,FIF,null_pdi,PDI_not_Available,2019-09-03
373908,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
425161,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
457617,FIF,"",PDI_Available_but_RO,2019-09-03
458318,FIF,"",PDI_Available_but_RO,2019-09-03
458954,FIF,"",PDI_Available_but_RO,2019-09-03
461010,FIF,"",PDI_Available_but_RO,2019-09-03
427178,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
443183,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
443924,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457331,FIF,"",PDI_Available_but_RO,2019-09-03
458766,FIF,"",PDI_Available_but_RO,2019-09-03
459051,FIF,"",PDI_Available_but_RO,2019-09-03
460908,FIF,"",PDI_Available_but_RO,2019-09-03
366536,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457916,FIF,"",PDI_Available_but_RO,2019-09-03
460961,FIF,"",PDI_Available_but_RO,2019-09-03
450914,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456708,FIF,"",PDI_Available_but_RO,2019-09-03
458073,FIF,null_pdi,PDI_not_Available,2019-09-03
458736,FIF,"",PDI_Available_but_RO,2019-09-03
456345,FIF,"",PDI_Available_but_RO,2019-09-03
457252,FIF,"",PDI_Available_but_RO,2019-09-03
457408,FIF,"",PDI_Available_but_RO,2019-09-03
303098,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
436486,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
450221,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
457835,FIF,null_pdi,PDI_not_Available,2019-09-03
460784,FIF,"",PDI_Available_but_RO,2019-09-03
457967,FIF,"",PDI_Available_but_RO,2019-09-03
290523,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
352737,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
388055,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
201430,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
365179,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458031,FIF,"",PDI_Available_but_RO,2019-09-03
383221,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
447249,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456320,FIF,"",PDI_Available_but_RO,2019-09-03
456503,FIF,"",PDI_Available_but_RO,2019-09-03
457773,FIF,"",PDI_Available_but_RO,2019-09-03
458060,FIF,"",PDI_Available_but_RO,2019-09-03
284201,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
442469,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458091,FIF,null_pdi,PDI_not_Available,2019-09-03
316973,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
346107,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
358693,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
435275,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
458834,FIF,"",PDI_Available_but_RO,2019-09-03
457974,FIF,"",PDI_Available_but_RO,2019-09-03
458136,FIF,"",PDI_Available_but_RO,2019-09-03
458348,FIF,"",PDI_Available_but_RO,2019-09-03
458490,FIF,"",PDI_Available_but_RO,2019-09-03
458802,FIF,"",PDI_Available_but_RO,2019-09-03
171806,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
317941,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
456951,FIF,"",PDI_Available_but_RO,2019-09-03
458849,FIF,null_pdi,PDI_not_Available,2019-09-03
367971,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456421,FIF,"",PDI_Available_but_RO,2019-09-03
456820,FIF,"",PDI_Available_but_RO,2019-09-03
305786,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
308399,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456769,FIF,"",PDI_Available_but_RO,2019-09-03
366259,upgrade/ppc,null_pdi,PDI_not_Available,2019-09-03
425976,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
338207,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
358423,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456322,FIF,"",PDI_Available_but_RO,2019-09-03
458767,FIF,"",PDI_Available_but_RO,2019-09-03
458840,FIF,"",PDI_Available_but_RO,2019-09-03
121149,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
221575,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
456803,FIF,"",PDI_Available_but_RO,2019-09-03
457865,FIF,"",PDI_Available_but_RO,2019-09-03
457549,FIF,"",PDI_Available_but_RO,2019-09-03
457576,FIF,"",PDI_Available_but_RO,2019-09-03
460901,FIF,"",PDI_Available_but_RO,2019-09-03
133035,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
455827,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457181,FIF,"",PDI_Available_but_RO,2019-09-03
457303,FIF,"",PDI_Available_but_RO,2019-09-03
387882,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
457461,FIF,"",PDI_Available_but_RO,2019-09-03
457619,FIF,"",PDI_Available_but_RO,2019-09-03
458258,FIF,"",PDI_Available_but_RO,2019-09-03
458386,FIF,null_pdi,PDI_not_Available,2019-09-03
283166,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
368981,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
455964,upgrade/ppc,"",PDI_Available_but_RO,2019-09-03
302344,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
317201,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
373523,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
457845,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
460108,FIF,"",PDI_Available_but_RO,2019-10-18
460601,FIF,"",PDI_Available_but_RO,2019-10-18
405009,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
460166,FIF,"",PDI_Available_but_RO,2019-10-18
460857,FIF,"",PDI_Available_but_RO,2019-10-18
460957,FIF,"",PDI_Available_but_RO,2019-10-18
397850,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459359,FIF,"",PDI_Available_but_RO,2019-10-18
389031,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
303008,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
256914,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
350235,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459925,FIF,"",PDI_Available_but_RO,2019-10-18
345254,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
440002,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459570,FIF,"",PDI_Available_but_RO,2019-10-18
460451,FIF,"",PDI_Available_but_RO,2019-10-18
165862,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
217940,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
374486,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
432731,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
460613,FIF,"",PDI_Available_but_RO,2019-10-18
316195,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
400300,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
460466,FIF,"",PDI_Available_but_RO,2019-10-18
307220,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
328523,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
342179,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
411346,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
189952,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
439474,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
461043,FIF,"",PDI_Available_but_RO,2019-10-18
338809,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
370241,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
79271,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
444234,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
460716,FIF,"",PDI_Available_but_RO,2019-10-18
461050,FIF,"",PDI_Available_but_RO,2019-10-18
217948,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
230988,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
362169,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
373480,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
428558,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
380263,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
211121,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459352,FIF,"",PDI_Available_but_RO,2019-10-18
460527,FIF,"",PDI_Available_but_RO,2019-10-18
250570,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
262755,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
391838,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459437,FIF,"",PDI_Available_but_RO,2019-10-18
460807,FIF,"",PDI_Available_but_RO,2019-10-18
336537,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
436254,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459657,FIF,"",PDI_Available_but_RO,2019-10-18
459688,FIF,"",PDI_Available_but_RO,2019-10-18
355102,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
420795,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
420795,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
420795,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
457448,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459613,FIF,"",PDI_Available_but_RO,2019-10-18
460404,FIF,"",PDI_Available_but_RO,2019-10-18
111921,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
410901,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
415119,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
422544,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
458200,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459917,FIF,"",PDI_Available_but_RO,2019-10-18
460688,FIF,"",PDI_Available_but_RO,2019-10-18
408504,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
436558,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
459335,FIF,"",PDI_Available_but_RO,2019-10-18
460608,FIF,"",PDI_Available_but_RO,2019-10-18
345957,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
418070,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
419772,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
455919,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
459678,FIF,"",PDI_Available_but_RO,2019-10-18
460233,FIF,"",PDI_Available_but_RO,2019-10-18
460717,FIF,"",PDI_Available_but_RO,2019-10-18
212219,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
195334,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
350057,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
387193,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
425114,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
429222,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
431440,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-18
247675,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
431386,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
455234,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
337171,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
449510,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
460630,FIF,"",PDI_Available_but_RO,2019-10-18
459549,FIF,"",PDI_Available_but_RO,2019-10-18
408755,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
413263,upgrade/ppc,"",PDI_Available_but_RO,2019-10-18
